fecha_venta,ciudad,temperatura_maxima,temperatura_minima,lluvia_mm,precio_unitario,total_venta,ventas_predichas
2012-10-03,Columbus,20.8,9.0,9.0,35.49,35.49,202.08991692122535
2012-10-03,Columbus,20.8,9.0,9.0,23.992,47.984,202.08991692122535
2011-09-20,San Francisco,27.2,19.7,3.8,4.98,9.96,223.99756395310737
2011-09-20,San Francisco,27.2,19.7,3.8,5.43,21.72,223.99756395310737
2014-02-21,San Diego,30.2,19.6,0.1,22.23,22.23,195.19431400533824
2014-02-21,San Diego,30.2,19.6,0.1,107.984,215.968,195.19431400533824
2013-08-19,New York City,27.4,17.2,0.2,39.48,355.32,202.68583655048
2014-04-23,San Francisco,28.4,19.8,15.1,9.14,18.28,215.16441745825605
2013-09-16,Philadelphia,21.2,15.1,1.7,5.344,5.344,243.8861332889633
2011-06-28,Philadelphia,28.1,19.4,3.2,5.184,41.472,213.3676057646138
2011-06-28,Philadelphia,28.1,19.4,3.2,1.056,3.168,213.3676057646138
2011-06-28,Philadelphia,28.1,19.4,3.2,245.69299999999998,1228.465,213.3676057646138
2011-06-28,Philadelphia,28.1,19.4,3.2,10.362,31.086,213.3676057646138
2011-06-28,Philadelphia,28.1,19.4,3.2,83.88,335.52,213.3676057646138
2011-05-09,San Francisco,29.7,21.1,2.1,16.95,67.8,211.45356329854025
2011-05-09,San Francisco,29.7,21.1,2.1,55.99,167.97,211.45356329854025
2012-11-20,New York City,9.2,1.8,0.0,20.150000000000002,60.45,252.7940750876244
2012-11-20,New York City,9.2,1.8,0.0,2.88,11.52,252.7940750876244
2012-11-20,New York City,9.2,1.8,0.0,46.512,186.048,252.7940750876244
2013-11-08,Los Angeles,22.7,14.9,0.1,9.36,37.44,228.3752838415171
2013-11-08,Los Angeles,22.7,14.9,0.1,6.744,26.976,228.3752838415171
2013-11-08,Los Angeles,22.7,14.9,0.1,5.68,11.36,228.3752838415171
2013-11-08,Los Angeles,22.7,14.9,0.1,7.31,14.62,228.3752838415171
2013-02-19,New York City,7.0,-4.8,6.1,22.23,44.46,223.5857691088021
2013-02-19,New York City,7.0,-4.8,6.1,80.98,242.94,223.5857691088021
2011-08-03,New York City,29.7,21.1,3.5,19.98,39.96,211.6313830909971
2011-08-03,New York City,29.7,21.1,3.5,10.23,102.3,211.6313830909971
2011-08-03,New York City,29.7,21.1,3.5,10.68,21.36,211.6313830909971
2011-06-09,San Francisco,28.6,20.1,1.2,3.68,7.36,213.84270058770255
2011-06-09,San Francisco,28.6,20.1,1.2,11.55,23.1,213.84270058770255
2011-01-11,Springfield,18.4,9.6,0.3,2.89,2.89,227.60692246403707
2011-01-11,Springfield,18.4,9.6,0.3,51.94,51.94,227.60692246403707
2013-09-30,Philadelphia,22.5,10.0,0.0,3.984,15.936,192.92881054434883
2013-09-04,Philadelphia,27.9,17.0,0.0,228.294,1141.47,196.54368877343973
2013-09-04,Philadelphia,27.9,17.0,0.0,93.594,280.782,196.54368877343973
2011-12-10,New York City,5.9,-1.3,0.0,5.68,11.36,259.54377312099217
2011-12-10,New York City,5.9,-1.3,0.0,15.191999999999998,106.344,259.54377312099217
2011-09-17,Philadelphia,18.9,10.9,0.9,1.473,5.892,232.97616607626128
2014-12-01,New York City,17.2,4.3,2.8,22.823999999999998,68.472,198.63895978109397
2014-12-01,New York City,17.2,4.3,2.8,248.58,1242.9,198.63895978109397
2012-10-09,Springfield,20.0,10.1,0.9,15.42,30.84,216.7809799682297
2014-12-24,San Francisco,29.3,18.1,0.0,3.37,13.48,192.0436262024564
2012-04-25,Los Angeles,23.0,14.1,42.6,4.648000000000001,13.944,224.93090407828456
2014-06-27,San Diego,29.0,20.7,0.0,6.98,83.76,214.5778429032756
2011-12-09,San Francisco,26.1,19.0,1.3,5.78,34.68,228.4654346381768
2013-11-11,San Francisco,27.7,19.1,2.2,22.259999999999998,155.82,214.6349883624665
2013-11-11,San Francisco,27.7,19.1,2.2,23.336,70.008,214.6349883624665
2013-10-04,Houston,7.8,3.9,5.9,7.824,15.648,282.38438523882604
2013-04-11,Springfield,19.4,12.9,5.3,4.452,8.904,244.15262744786992
2014-09-16,Chicago,34.6,22.7,0.1,107.992,323.976,178.33464590622646
2013-04-09,Los Angeles,24.2,14.6,62.6,6.68,20.04,220.2453886005588
2013-04-09,Los Angeles,24.2,14.6,62.6,32.48,64.96,220.2453886005588
2013-04-09,Los Angeles,24.2,14.6,62.6,6.48,12.96,220.2453886005588
2014-12-31,New York City,-0.2,-4.6,0.0,80.784,323.136,290.5066364020455
2014-12-31,New York City,-0.2,-4.6,0.0,12.99,90.93,290.5066364020455
2014-12-31,New York City,-0.2,-4.6,0.0,17.592000000000002,52.776,290.5066364020455
2012-04-11,New York City,11.9,3.8,1.6,28.38,85.14,243.39495674283137
2012-04-11,New York City,11.9,3.8,1.6,21.99,21.99,243.39495674283137
2012-04-11,New York City,11.9,3.8,1.6,81.32000000000001,406.6,243.39495674283137
2013-09-16,New York City,21.4,14.0,0.6,420.784,841.568,233.54106930401204
2011-09-13,Philadelphia,27.6,17.4,0.0,5.184,15.552,202.34356135796816
2011-09-13,Philadelphia,27.6,17.4,0.0,50.4,252.0,202.34356135796816
2012-10-05,Springfield,20.0,11.2,18.5,11.55,46.2,227.3836008458325
2012-10-05,Springfield,20.0,11.2,18.5,14.42,28.84,227.3836008458325
2014-09-03,Philadelphia,28.3,20.8,0.0,4.064,12.192,221.7721122231259
2013-06-21,Philadelphia,27.0,14.8,0.0,5.632,45.056,188.08113834730315
2013-06-21,Philadelphia,27.0,14.8,0.0,4.953,29.718,188.08113834730315
2013-06-21,Philadelphia,27.0,14.8,0.0,5.184,15.552,188.08113834730315
2013-06-21,Philadelphia,27.0,14.8,0.0,223.848,447.696,188.08113834730315
2013-06-20,San Francisco,29.4,19.9,0.0,8.56,17.12,204.8162741098084
2012-05-29,Seattle,5.6,-1.5,0.0,6.4799999999999995,32.4,260.779733673805
2012-05-29,Seattle,5.6,-1.5,0.0,180.19000000000003,540.57,260.779733673805
2012-05-29,Seattle,5.6,-1.5,0.0,33.552,167.76,260.779733673805
2014-11-29,Philadelphia,1.7,-2.3,0.0,73.784,516.488,290.5389569555189
2014-11-29,Philadelphia,1.7,-2.3,0.0,167.87199999999999,1007.232,290.5389569555189
2014-11-29,Philadelphia,1.7,-2.3,0.0,172.11,2065.32,290.5389569555189
2014-11-29,Philadelphia,1.7,-2.3,0.0,5.184,15.552,290.5389569555189
2014-11-29,Philadelphia,1.7,-2.3,0.0,4.224,25.344,290.5389569555189
2014-04-04,Philadelphia,9.2,5.9,6.6,6.368,25.472,284.81910061164456
2014-11-15,San Francisco,26.6,18.2,2.5,160.784,321.568,217.9371946218777
2013-09-02,San Francisco,28.1,18.6,4.4,10.94,21.88,207.43480668728927
2014-04-10,New York City,13.7,1.5,0.0,4.91,9.82,209.1531506209957
2014-04-10,New York City,13.7,1.5,0.0,11.99,35.97,209.1531506209957
2014-04-10,New York City,13.7,1.5,0.0,6.48,12.96,209.1531506209957
2014-04-10,New York City,13.7,1.5,0.0,47.9,191.6,209.1531506209957
2014-04-10,New York City,13.7,1.5,0.0,2.8800000000000003,8.64,209.1531506209957
2014-04-10,New York City,13.7,1.5,0.0,167.27,501.81,209.1531506209957
2011-01-17,Philadelphia,-2.1,-11.5,0.0,21.184,127.104,255.48432360541872
2011-01-17,Philadelphia,-2.1,-11.5,0.0,41.4,124.2,255.48432360541872
2011-01-17,Philadelphia,-2.1,-11.5,0.0,9.294,18.588,255.48432360541872
2011-01-17,Philadelphia,-2.1,-11.5,0.0,10.024,30.072,255.48432360541872
2014-10-06,New York City,19.9,8.6,0.0,22.990000000000002,160.93,206.17597535301329
2014-10-06,New York City,19.9,8.6,0.0,25.264,75.792,206.17597535301329
2012-12-09,Columbus,20.9,10.2,0.0,11.340000000000002,34.02,209.1555255596392
2013-10-04,New York City,28.7,16.4,0.0,99.882,599.292,184.6270712393648
2012-03-10,Houston,2.4,-3.4,0.0,0.556,1.112,275.7381675828092
2013-09-10,New York City,30.3,18.3,0.5,7.312,14.624,184.43755540381372
2012-07-31,New York City,24.3,19.7,0.0,329.95,2309.65,250.16846767677688
2012-07-31,New York City,24.3,19.7,0.0,155.826,1090.782,250.16846767677688
2012-07-31,New York City,24.3,19.7,0.0,6.48,19.44,250.16846767677688
2014-08-02,Chicago,32.2,22.2,0.0,47.992,95.984,196.5768009731276
2011-11-24,San Diego,25.7,22.2,15.7,37.93,151.72,258.3116551380627
2012-12-21,Seattle,-28.3,-31.0,0.0,124.49,1618.37,347.958287776926
2012-12-21,Seattle,-28.3,-31.0,0.0,99.6,99.6,347.958287776926
2012-09-17,Los Angeles,21.5,13.1,38.8,6.4799999999999995,32.4,230.62805311996595
2012-07-06,New York City,32.9,20.3,0.0,6.98,13.96,175.69079555813042
2012-07-06,New York City,32.9,20.3,0.0,51.94,155.82,175.69079555813042
2012-07-06,New York City,32.9,20.3,0.0,24.990000000000002,124.95,175.69079555813042
2012-07-06,New York City,32.9,20.3,0.0,120.33,601.65,175.69079555813042
2012-06-16,Philadelphia,26.0,13.7,0.0,3.104,6.208,188.90484816710688
2014-12-18,Los Angeles,21.4,13.6,29.3,5.904,11.808,234.14376702823347
2013-01-11,Springfield,20.1,9.9,0.2,5.184,15.552,214.2516778736345
2013-01-11,Springfield,20.1,9.9,0.2,21.104,63.312,214.2516778736345
2013-01-11,Springfield,20.1,9.9,0.2,7.794,15.588,214.2516778736345
2012-06-13,Los Angeles,22.6,15.0,26.7,12.208,36.624,233.43360009127787
2013-09-07,New York City,25.3,12.5,0.0,15.93,31.86,186.2106414182399
2013-09-07,New York City,25.3,12.5,0.0,240.784,722.352,186.2106414182399
2014-07-10,Chicago,32.1,22.4,1.3,1.768,8.84,199.1823115502044
2014-07-10,Chicago,32.1,22.4,1.3,6.4959999999999996,58.464,199.1823115502044
2011-05-27,San Francisco,28.1,20.7,0.1,92.79199999999999,1113.504,222.86233800717667
2011-05-27,San Francisco,28.1,20.7,0.1,99.99,99.99,222.86233800717667
2012-07-03,Philadelphia,33.8,20.2,0.0,84.232,168.464,166.65834986269027
2012-07-03,Philadelphia,33.8,20.2,0.0,3.36,6.72,166.65834986269027
2012-07-03,Philadelphia,33.8,20.2,0.0,31.432,282.888,166.65834986269027
2012-04-04,New York City,19.0,6.6,0.0,5.58,11.16,199.23472893744855
2012-04-04,New York City,19.0,6.6,0.0,54.2,108.4,199.23472893744855
2012-04-04,New York City,19.0,6.6,0.0,27.447999999999997,82.344,199.23472893744855
2012-04-04,New York City,19.0,6.6,0.0,2.272,9.088,199.23472893744855
2014-12-11,San Diego,26.4,21.9,5.7,4.984,19.936,248.3259404329488
2014-12-11,San Diego,26.4,21.9,5.7,32.784,65.568,248.3259404329488
2013-11-25,Philadelphia,1.2,-4.7,0.0,1.4720000000000002,4.416,276.87874976763084
2012-03-23,Houston,4.4,-6.7,0.0,53.886,107.772,232.2548876524749
2013-10-02,San Francisco,29.9,19.2,0.3,48.712,194.848,194.93437337507305
2012-07-25,Philadelphia,30.4,20.6,0.0,6.294,25.176,200.94995626886092
2012-11-20,Los Angeles,22.0,14.5,13.6,2.7800000000000002,19.46,233.4809839907715
2014-11-15,New York City,5.0,-0.9,0.0,4.32,8.64,270.8581748322901
2013-09-30,Columbus,17.4,10.9,6.7,5.840000000000001,40.88,247.4991708905061
2014-09-24,Seattle,6.7,-1.0,0.0,59.98,119.96,254.47302363449072
2014-09-24,Seattle,6.7,-1.0,0.0,10.48,31.44,254.47302363449072
2014-09-24,Seattle,6.7,-1.0,0.0,6.88,6.88,254.47302363449072
2012-12-06,San Diego,26.7,22.3,2.3,13.350000000000001,120.15,248.17943582331267
2012-12-06,San Diego,26.7,22.3,2.3,109.592,219.184,248.17943582331267
2011-06-25,Los Angeles,20.0,14.9,48.6,89.568,447.84,259.3508505792344
2013-06-15,San Francisco,29.1,21.2,0.0,1.76,7.04,217.4620147419104
2013-06-15,San Francisco,29.1,21.2,0.0,2.91,8.73,217.4620147419104
2013-06-15,San Francisco,29.1,21.2,0.0,29.29,29.29,217.4620147419104
2013-06-15,San Francisco,29.1,21.2,0.0,2.8800000000000003,8.64,217.4620147419104
2014-04-22,Houston,7.7,-0.0,1.2,0.898,2.694,253.04107877436405
2014-04-22,Houston,7.7,-0.0,1.2,0.9780000000000001,2.934,253.04107877436405
2013-11-20,Houston,-2.6,-11.7,0.0,16.784,100.704,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,1.164,2.328,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,2.1559999999999997,10.78,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,4.864,58.368,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,13.656,40.968,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,14.392,71.96,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,5.184,10.368,258.5584605338214
2013-11-20,Houston,-2.6,-11.7,0.0,0.596,1.192,258.5584605338214
2013-07-23,San Francisco,30.4,20.0,0.9,3.15,6.3,196.50035696086752
2013-04-13,Springfield,20.4,12.7,0.7,85.98,343.92,232.8561765269908
2013-04-13,Springfield,20.4,12.7,0.7,40.99,40.99,232.8561765269908
2013-04-13,Springfield,20.4,12.7,0.7,12.78,63.9,232.8561765269908
2013-06-06,Philadelphia,23.3,13.5,8.6,31.152,124.608,213.2912468092324
2013-06-06,Philadelphia,23.3,13.5,8.6,2.52,7.56,213.2912468092324
2011-09-29,Los Angeles,23.4,12.1,9.2,102.3,204.6,201.7992390299158
2011-09-29,Los Angeles,23.4,12.1,9.2,2.18,8.72,201.7992390299158
2011-09-29,Los Angeles,23.4,12.1,9.2,6.48,6.48,201.7992390299158
2011-09-29,Los Angeles,23.4,12.1,9.2,343.16,686.32,201.7992390299158
2011-09-29,Los Angeles,23.4,12.1,9.2,62.18,62.18,201.7992390299158
2013-07-03,Los Angeles,22.8,13.3,80.1,195.184,195.184,225.4468945666808
2011-03-03,New York City,0.2,-6.6,0.0,9.99,9.99,271.617243545147
2011-03-03,New York City,0.2,-6.6,0.0,41.92,125.76,271.617243545147
2011-03-03,New York City,0.2,-6.6,0.0,5.064,25.32,271.617243545147
2012-11-02,Seattle,-6.0,-11.5,0.0,49.77,447.93,291.3287629294202
2014-12-09,New York City,5.2,3.3,47.9,54.74,109.48,307.0513598634832
2014-12-09,New York City,5.2,3.3,47.9,90.98,272.94,307.0513598634832
2014-12-09,New York City,5.2,3.3,47.9,6.48,19.44,307.0513598634832
2014-12-09,New York City,5.2,3.3,47.9,7.98,31.92,307.0513598634832
2011-04-21,Los Angeles,20.4,14.4,14.2,3.304,16.52,247.5019514726856
2012-08-22,New York City,26.4,19.7,0.0,8.352,50.112,230.8676157330838
2011-12-27,Los Angeles,22.0,15.1,9.1,2.89,11.56,237.47333240387587
2013-04-25,Houston,9.9,1.4,0.0,86.23200000000001,258.696,243.31784975191627
2011-11-24,Seattle,-15.0,-21.0,0.0,1.728,12.096,301.7847593287974
2011-11-24,Seattle,-15.0,-21.0,0.0,80.98,485.88,301.7847593287974
2011-11-24,Seattle,-15.0,-21.0,0.0,6.48,25.92,301.7847593287974
2011-11-24,Seattle,-15.0,-21.0,0.0,98.79,197.58,301.7847593287974
2014-02-27,Los Angeles,20.0,15.1,42.8,20.48,81.92,260.1354725924851
2014-02-27,Los Angeles,20.0,15.1,42.8,111.192,889.536,260.1354725924851
2014-02-27,Los Angeles,20.0,15.1,42.8,297.408,892.224,260.1354725924851
2014-02-27,Los Angeles,20.0,15.1,42.8,55.98,223.92,260.1354725924851
2014-02-27,Los Angeles,20.0,15.1,42.8,5.78,23.12,260.1354725924851
2013-04-09,Houston,7.8,0.0,1.4,47.992,431.928,252.147393414063
2013-04-09,Houston,7.8,0.0,1.4,23.996,95.984,252.147393414063
2013-04-09,Houston,7.8,0.0,1.4,272.198,1088.792,252.147393414063
2013-07-15,New York City,32.9,23.6,0.0,11.21,11.21,200.79231173256653
2013-07-15,New York City,32.9,23.6,0.0,3.048,9.144,200.79231173256653
2013-07-15,New York City,32.9,23.6,0.0,2.0100000000000002,14.07,200.79231173256653
2013-07-15,New York City,32.9,23.6,0.0,5.9799999999999995,41.86,200.79231173256653
2013-07-15,New York City,32.9,23.6,0.0,4.272,8.544,200.79231173256653
2013-07-15,New York City,32.9,23.6,0.0,144.784,579.136,200.79231173256653
2014-09-10,Philadelphia,25.4,17.2,0.0,70.686,141.372,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,1.518,3.036,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,4.503,4.503,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,4.672,4.672,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,31.959999999999997,95.88,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,8.512,17.024,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,86.23200000000001,258.696,221.04219747888436
2014-09-10,Philadelphia,25.4,17.2,0.0,275.994,1931.958,221.04219747888436
2011-07-12,Los Angeles,22.4,14.5,72.0,27.75,249.75,237.22225686779143
2011-07-12,Los Angeles,22.4,14.5,72.0,31.992,255.936,237.22225686779143
2013-12-05,New York City,13.8,6.8,0.0,37.93,113.79,248.5486187133557
2013-12-05,New York City,13.8,6.8,0.0,78.15,78.15,248.5486187133557
2013-12-05,New York City,13.8,6.8,0.0,1.728,1.728,248.5486187133557
2013-12-05,New York City,13.8,6.8,0.0,10.14,40.56,248.5486187133557
2013-12-05,New York City,13.8,6.8,0.0,60.98,182.94,248.5486187133557
2013-12-05,New York City,13.8,6.8,0.0,96.93,193.86,248.5486187133557
2014-11-07,Los Angeles,22.9,14.5,0.0,7.64,15.28,223.4817980310366
2014-11-07,Los Angeles,22.9,14.5,0.0,8.73,8.73,223.4817980310366
2014-11-07,Los Angeles,22.9,14.5,0.0,2.84,5.68,223.4817980310366
2011-08-11,Seattle,7.0,2.1,10.4,12.35,12.35,276.6169182646496
2011-08-11,Seattle,7.0,2.1,10.4,40.97,40.97,276.6169182646496
2011-08-11,Seattle,7.0,2.1,10.4,11.48,22.96,276.6169182646496
2013-08-30,New York City,28.3,19.7,0.0,5.5,22.0,213.40494016498053
2013-02-15,New York City,7.3,-3.8,0.0,132.784,398.352,227.66023835971487
2013-02-15,New York City,7.3,-3.8,0.0,2.18,8.72,227.66023835971487
2014-12-19,New York City,2.8,-2.3,0.0,6.47,38.82,280.42898688977493
2014-12-19,New York City,2.8,-2.3,0.0,126.882,1141.938,280.42898688977493
2014-12-19,New York City,2.8,-2.3,0.0,131.12,1704.56,280.42898688977493
2014-12-19,New York City,2.8,-2.3,0.0,1.6,3.2,280.42898688977493
2014-09-03,San Francisco,30.9,19.0,6.7,2.19,6.57,185.03507796635475
2011-12-24,Los Angeles,21.4,13.3,20.9,142.86,142.86,230.7948922576346
2011-12-24,Los Angeles,21.4,13.3,20.9,48.711999999999996,292.272,230.7948922576346
2013-04-22,Chicago,25.5,20.6,20.0,25.584,102.336,248.5255602201949
2013-04-22,Chicago,25.5,20.6,20.0,16.264,48.792,248.5255602201949
2013-04-22,Chicago,25.5,20.6,20.0,5.606,44.848,248.5255602201949
2013-05-03,Houston,9.8,0.5,0.0,28.784000000000002,86.352,237.3910698921377
2012-07-04,New York City,32.8,20.8,3.4,5.16,15.48,180.8449918397502
2013-11-23,New York City,10.6,0.5,0.0,19.94,39.88,230.0383643897784
2013-11-23,New York City,10.6,0.5,0.0,3.048,12.192,230.0383643897784
2013-11-23,New York City,10.6,0.5,0.0,6.94,20.82,230.0383643897784
2013-11-11,San Francisco,27.7,19.1,2.2,3.304,13.216,214.6349883624665
2013-11-11,San Francisco,27.7,19.1,2.2,6.4799999999999995,32.4,214.6349883624665
2012-08-27,San Diego,29.4,24.0,0.4,10.979999999999999,32.94,236.05381198151971
2012-08-27,San Diego,29.4,24.0,0.4,22.84,114.2,236.05381198151971
2012-08-27,San Diego,29.4,24.0,0.4,3.08,3.08,236.05381198151971
2012-10-04,San Francisco,30.3,19.8,6.3,13.48,26.96,196.58401748042405
2013-12-24,Springfield,17.3,8.7,15.0,95.46,572.76,232.7381323030044
2013-12-24,Springfield,17.3,8.7,15.0,95.46,286.38,232.7381323030044
2014-07-04,Columbus,21.5,10.8,0.0,23.99,23.99,208.20490846458543
2014-07-04,Columbus,21.5,10.8,0.0,95.99000000000001,287.97,208.20490846458543
2013-07-15,Houston,23.0,6.3,0.0,59.992000000000004,419.944,160.1892454097944
2013-09-25,Columbus,22.2,9.8,0.1,77.686,155.372,194.1774725109086
2013-12-19,Los Angeles,19.3,14.7,25.4,6.48,38.88,261.3164358939421
2013-12-19,Los Angeles,19.3,14.7,25.4,22.98,183.84,261.3164358939421
2013-12-19,Los Angeles,19.3,14.7,25.4,115.85999999999999,579.3,261.3164358939421
2014-12-11,Philadelphia,2.4,-0.2,0.1,14.2,14.2,300.0917331657063
2011-05-27,Chicago,29.0,22.0,0.0,2.91,17.46,224.46631897199288
2012-06-14,Philadelphia,24.4,17.5,0.3,8.512,51.072,232.553139613932
2014-10-16,San Francisco,30.4,20.2,0.1,21.98,87.92,197.92004966146408
2013-05-24,San Francisco,26.1,19.7,0.5,12.35,37.05,233.68838736520308
2011-05-06,Los Angeles,22.6,15.0,61.9,17.592,140.736,237.9044977301927
2014-04-03,Los Angeles,23.6,15.0,3.3,8.37,25.11,221.2705873965502
2014-04-01,New York City,13.0,-0.5,0.0,14.89,29.78,200.3737278298412
2014-04-01,New York City,13.0,-0.5,0.0,225.86,677.58,200.3737278298412
2014-04-01,New York City,13.0,-0.5,0.0,9.38,75.04,200.3737278298412
2014-05-05,San Francisco,28.8,19.0,10.9,36.792,183.96,204.8693892874184
2014-05-05,San Francisco,28.8,19.0,10.9,5.87,17.61,204.8693892874184
2014-05-05,San Francisco,28.8,19.0,10.9,300.904,300.904,204.8693892874184
2011-07-05,Houston,13.8,6.4,5.1,73.592,220.776,246.1537827933047
2011-07-05,Houston,13.8,6.4,5.1,25.584,281.424,246.1537827933047
2011-09-26,Los Angeles,23.5,14.1,23.1,72.784,145.568,217.8586874586612
2014-10-20,Philadelphia,15.7,4.0,0.0,17.608,123.256,209.78768699724608
2014-10-20,Philadelphia,15.7,4.0,0.0,5.92,23.68,209.78768699724608
2014-10-20,Philadelphia,15.7,4.0,0.0,77.394,309.576,209.78768699724608
2013-11-25,New York City,1.1,-5.0,0.0,4.304,17.216,275.5158819395679
2013-11-25,New York City,1.1,-5.0,0.0,5.78,11.56,275.5158819395679
2013-11-25,New York City,1.1,-5.0,0.0,22.1,88.4,275.5158819395679
2013-11-25,New York City,1.1,-5.0,0.0,6.48,6.48,275.5158819395679
2013-04-20,Columbus,18.6,10.4,27.5,102.588,205.176,235.3087466698962
2013-04-20,Columbus,18.6,10.4,27.5,83.88,419.4,235.3087466698962
2011-04-06,Philadelphia,13.3,1.9,0.0,10.304,10.304,215.87211139331907
2011-04-06,Philadelphia,13.3,1.9,0.0,51.588,154.764,215.87211139331907
2011-04-06,Philadelphia,13.3,1.9,0.0,58.392,116.784,215.87211139331907
2013-09-03,New York City,26.9,20.2,3.6,37.74,75.48,230.532685715428
2013-09-03,New York City,26.9,20.2,3.6,19.99,39.98,230.532685715428
2013-07-10,New York City,28.8,23.5,10.8,204.003,408.006,239.08602811153884
2013-07-10,New York City,28.8,23.5,10.8,41.32,165.28,239.08602811153884
2011-06-30,New York City,26.6,17.5,0.0,47.824,334.768,212.29509524120323
2012-09-21,Houston,25.1,10.3,0.0,135.192,946.344,171.314473677539
2012-09-21,Houston,25.1,10.3,0.0,50.4,151.2,171.314473677539
2012-09-21,Houston,25.1,10.3,0.0,1.232,4.928,171.314473677539
2014-11-27,Columbus,18.9,9.9,6.5,27.594,220.752,226.08092519322923
2013-12-27,Seattle,-12.7,-16.0,0.0,6.779999999999999,33.9,318.67833127381164
2014-12-20,San Francisco,27.5,20.4,2.6,18.336,36.672,226.4124464617612
2013-05-24,Chicago,30.9,22.2,0.6,219.99200000000002,1979.928,208.6011558969429
2014-06-14,Chicago,31.3,22.4,0.0,41.184,164.736,206.3698986738537
2014-06-14,Chicago,31.3,22.4,0.0,67.186,470.302,206.3698986738537
2014-06-14,Chicago,31.3,22.4,0.0,23.992,47.984,206.3698986738537
2011-04-23,Philadelphia,17.7,6.2,8.7,0.834,2.502,209.2452903536204
2012-05-01,Los Angeles,21.7,15.2,27.6,29.584,88.752,243.34101051572625
2014-06-13,Columbus,20.9,11.5,3.9,30.400000000000002,91.2,219.53935676448623
2014-06-13,Columbus,20.9,11.5,3.9,150.98,452.94,219.53935676448623
2012-12-01,Seattle,-22.1,-23.1,0.0,27.712,55.424,351.06632855123115
2013-12-17,New York City,2.6,-5.3,2.8,1.84,3.68,259.8032426917001
2012-09-24,Philadelphia,19.0,10.0,0.0,3.424,6.848,225.0968971171706
2014-07-12,Los Angeles,23.2,14.8,39.7,2.89,8.67,228.0489507410358
2012-12-01,Houston,-9.8,-12.3,0.0,1.672,6.688,320.1688980233392
2014-03-20,New York City,11.1,2.8,1.2,4.13,28.91,243.09033653734355
2013-12-03,San Francisco,25.0,18.2,10.1,6.48,25.92,233.607913071362
2013-12-03,San Francisco,25.0,18.2,10.1,5.78,40.46,233.607913071362
2013-12-03,San Francisco,25.0,18.2,10.1,11.29,33.87,233.607913071362
